PLT_CN,FPAG,STANDPLOT_CN
645308418126144,CWG1,645308418126144_4
645308441126144,CFS1,645308441126144_1
645308441126144,CFS1,645308441126144_2
645308441126144,CFS1,645308441126144_3
645308441126144,CFS1,645308441126144_4
645308450126144,CMS3,645308450126144_1
645308450126144,CMS3,645308450126144_2
645308450126144,CMS3,645308450126144_3
645308450126144,CMS3,645308450126144_4
645308451126144,CWS2,645308451126144_1
645308451126144,CWS2,645308451126144_2
645308451126144,CWS2,645308451126144_3
645308451126144,CWS2,645308451126144_4
645308476126144,CHS6,645308476126144_1
645308476126144,CHS6,645308476126144_2
645308476126144,CHS6,645308476126144_3
645308476126144,CHS6,645308476126144_4
645308485126144,CFS1,645308485126144_1
645308485126144,CFS1,645308485126144_2
645308485126144,CFS1,645308485126144_3
645308485126144,CFS1,645308485126144_4
645308500126144,CES2,645308500126144_1
645308500126144,CES2,645308500126144_2
645308500126144,CES2,645308500126144_3
645308500126144,CES2,645308500126144_4
645308501126144,CDS6,645308501126144_1
645308501126144,CDS6,645308501126144_2
645308501126144,CDS6,645308501126144_3
645308501126144,CDS6,645308501126144_4
645308520126144,CFS1,645308520126144_1
645308520126144,CFS1,645308520126144_2
645308520126144,CFS1,645308520126144_3
645308520126144,CFS1,645308520126144_4
645308521126144,CEF4,645308521126144_1
645308521126144,CEF4,645308521126144_2
645308521126144,CEF4,645308521126144_3
645308521126144,CEF4,645308521126144_4
645308530126144,CHS1,645308530126144_1
645308530126144,CHS1,645308530126144_2
645308530126144,CHS1,645308530126144_3
645308530126144,CHS1,645308530126144_4
645308538126144,CFS6,645308538126144_1
645308538126144,CFS6,645308538126144_2
645308538126144,CFS6,645308538126144_3
645308538126144,CFS6,645308538126144_4
645308540126144,CDS6,645308540126144_1
645308540126144,CDS6,645308540126144_2
645308540126144,CDS6,645308540126144_3
645308540126144,CDS6,645308540126144_4
645308554126144,CHF1,645308554126144_1
645308554126144,CHF1,645308554126144_2
645308554126144,CHF1,645308554126144_3
645308554126144,CHF1,645308554126144_4
645308564126144,CHF1,645308564126144_1
645308564126144,CHF1,645308564126144_2
645308564126144,CHF1,645308564126144_3
645308564126144,CHF1,645308564126144_4
645308571126144,CFF3,645308571126144_1
645308571126144,CFF3,645308571126144_2
645308571126144,CFF3,645308571126144_3
645308571126144,CFF3,645308571126144_4
645308590126144,CMS3,645308590126144_1
645308590126144,CMS3,645308590126144_2
645308590126144,CMS3,645308590126144_3
645308590126144,CMS3,645308590126144_4
645308616126144,CMS2,645308616126144_1
645308616126144,CMS2,645308616126144_2
645308616126144,CMS2,645308616126144_3
645308616126144,CMS2,645308616126144_4
645308625126144,CWS5,645308625126144_1
645308625126144,CWS5,645308625126144_2
645308625126144,CWS5,645308625126144_3
645308625126144,CWS5,645308625126144_4
645308634126144,CPG2,645308634126144_1
645308634126144,CPG2,645308634126144_2
645308634126144,CPG2,645308634126144_3
645308634126144,CPG2,645308634126144_4
645308635126144,CDS6,645308635126144_1
645308635126144,CDS6,645308635126144_2
645308635126144,CDS6,645308635126144_3
645308635126144,CDS6,645308635126144_4
645308653126144,CMS2,645308653126144_1
645308653126144,CMS2,645308653126144_2
645308653126144,CMS2,645308653126144_3
645308653126144,CMS2,645308653126144_4
645308654126144,CMS2,645308654126144_1
645308654126144,CMS2,645308654126144_2
645308654126144,CMS2,645308654126144_3
645308654126144,CMS2,645308654126144_4
645308662126144,CWS5,645308662126144_1
645308662126144,CWS5,645308662126144_2
645308662126144,CWS5,645308662126144_3
645308662126144,CWS5,645308662126144_4
645308666126144,CDS6,645308666126144_1
645308666126144,CDS6,645308666126144_2
645308666126144,CDS6,645308666126144_3
645308666126144,CDS6,645308666126144_4
645308674126144,CDG3,645308674126144_1
645308674126144,CDG3,645308674126144_2
645308674126144,CDG3,645308674126144_3
645308674126144,CDG3,645308674126144_4
645308681126144,CPS2,645308681126144_1
645308681126144,CPS2,645308681126144_2
645308681126144,CPS2,645308681126144_3
645308681126144,CPS2,645308681126144_4
645308690126144,CDS6,645308690126144_1
645308690126144,CDS6,645308690126144_2
645308690126144,CDS6,645308690126144_3
645308690126144,CDS6,645308690126144_4
645308716126144,CPG1,645308716126144_1
645308716126144,CPG1,645308716126144_2
645308716126144,CPG1,645308716126144_3
645308716126144,CPG1,645308716126144_4
645308731126144,CHF1,645308731126144_1
645308731126144,CHF1,645308731126144_2
645308731126144,CHF1,645308731126144_3
645308731126144,CHF1,645308731126144_4
645308740126144,CHM1,645308740126144_1
645308740126144,CHM1,645308740126144_2
645308740126144,CHM1,645308740126144_3
645308740126144,CHM1,645308740126144_4
645308742126144,CHF2,645308742126144_1
645308742126144,CHF2,645308742126144_2
645308742126144,CHF2,645308742126144_3
645308742126144,CHF2,645308742126144_4
645308758126144,CMS3,645308758126144_1
645308758126144,CMS3,645308758126144_2
645308758126144,CMS3,645308758126144_3
645308758126144,CMS3,645308758126144_4
645308761126144,CDS8,645308761126144_1
645308761126144,CDS8,645308761126144_2
645308761126144,CDS8,645308761126144_3
645308761126144,CDS8,645308761126144_4
645308766126144,CAC1,645308766126144_1
645308766126144,CAC1,645308766126144_2
645308766126144,CAC1,645308766126144_3
645308766126144,CAC1,645308766126144_4
645308769126144,CDS6,645308769126144_1
645308769126144,CDS6,645308769126144_2
645308769126144,CDS6,645308769126144_3
645308769126144,CDS6,645308769126144_4
645308770126144,CDG3,645308770126144_1
645308770126144,CDG3,645308770126144_2
645308770126144,CDG3,645308770126144_3
645308770126144,CDG3,645308770126144_4
645308772126144,CFF4,645308772126144_1
645308772126144,CFF4,645308772126144_2
645308772126144,CFF4,645308772126144_3
645308772126144,CFF4,645308772126144_4
645308783126144,CPG1,645308783126144_1
645308783126144,CPG1,645308783126144_2
645308783126144,CPG1,645308783126144_3
645308783126144,CPG1,645308783126144_4
645308785126144,CDS6,645308785126144_1
645308785126144,CDS6,645308785126144_2
645308785126144,CDS6,645308785126144_3
645308785126144,CDS6,645308785126144_4
645308792126144,CDS6,645308792126144_1
645308792126144,CDS6,645308792126144_2
645308792126144,CDS6,645308792126144_3
645308792126144,CDS6,645308792126144_4
645308798126144,CHS6,645308798126144_1
645308798126144,CHS6,645308798126144_2
645308798126144,CHS6,645308798126144_3
645308798126144,CHS6,645308798126144_4
645308801126144,CDS6,645308801126144_1
645308801126144,CDS6,645308801126144_2
645308801126144,CDS6,645308801126144_3
645308801126144,CDS6,645308801126144_4
645308804126144,CHS6,645308804126144_1
645308804126144,CHS6,645308804126144_2
645308804126144,CHS6,645308804126144_3
645308804126144,CHS6,645308804126144_4
645308810126144,CFS2,645308810126144_1
645308810126144,CFS2,645308810126144_2
645308810126144,CFS2,645308810126144_3
645308810126144,CFS2,645308810126144_4
645308813126144,CPS5,645308813126144_1
645308813126144,CPS5,645308813126144_2
645308813126144,CPS5,645308813126144_3
645308813126144,CPS5,645308813126144_4
645308832126144,CHF1,645308832126144_1
645308832126144,CHF1,645308832126144_2
645308832126144,CHF1,645308832126144_3
645308832126144,CHF1,645308832126144_4
645308838126144,CMS2,645308838126144_1
645308838126144,CMS2,645308838126144_2
645308838126144,CMS2,645308838126144_3
645308838126144,CMS2,645308838126144_4
645308860126144,CFS2,645308860126144_1
645308860126144,CFS2,645308860126144_2
645308860126144,CFS2,645308860126144_3
645308860126144,CFS2,645308860126144_4
645308861126144,CDS6,645308861126144_1
645308861126144,CDS6,645308861126144_2
645308861126144,CDS6,645308861126144_3
645308861126144,CDS6,645308861126144_4
645308863126144,CDS7,645308863126144_1
645308863126144,CDS7,645308863126144_2
645308863126144,CDS7,645308863126144_3
645308863126144,CDS7,645308863126144_4
645308871126144,CFS2,645308871126144_1
645308871126144,CFS2,645308871126144_2
645308871126144,CFS2,645308871126144_3
645308871126144,CFS2,645308871126144_4
645308872126144,CHS1,645308872126144_1
645308872126144,CHS1,645308872126144_2
645308872126144,CHS1,645308872126144_3
645308872126144,CHS1,645308872126144_4
645308874126144,CDG3,645308874126144_1
645308874126144,CDG3,645308874126144_2
645308874126144,CDG3,645308874126144_3
645308874126144,CDG3,645308874126144_4
645308877126144,CES2,645308877126144_1
645308877126144,CES2,645308877126144_2
645308877126144,CES2,645308877126144_3
645308877126144,CES2,645308877126144_4
645308878126144,CDG1,645308878126144_1
645308878126144,CDG1,645308878126144_2
645308878126144,CDG1,645308878126144_3
645308878126144,CDG1,645308878126144_4
645308880126144,CDS8,645308880126144_1
645308880126144,CDS8,645308880126144_2
645308880126144,CDS8,645308880126144_3
645308880126144,CDS8,645308880126144_4
645308883126144,CHF1,645308883126144_1
645308883126144,CHF1,645308883126144_2
645308883126144,CHF1,645308883126144_3
645308883126144,CHF1,645308883126144_4
645308884126144,CFS5,645308884126144_1
645308884126144,CFS5,645308884126144_2
645308884126144,CFS5,645308884126144_3
645308884126144,CFS5,645308884126144_4
645308886126144,CDG1,645308886126144_1
645308886126144,CDG1,645308886126144_2
645308886126144,CDG1,645308886126144_3
645308886126144,CDG1,645308886126144_4
645308890126144,CEF3,645308890126144_1
645308890126144,CEF3,645308890126144_2
645308890126144,CEF3,645308890126144_3
645308890126144,CEF3,645308890126144_4
645308895126144,CHF1,645308895126144_1
645308895126144,CHF1,645308895126144_2
645308895126144,CHF1,645308895126144_3
645308895126144,CHF1,645308895126144_4
645308900126144,CDS7,645308900126144_1
645308900126144,CDS7,645308900126144_2
645308900126144,CDS7,645308900126144_3
645308900126144,CDS7,645308900126144_4
645308912126144,CFS2,645308912126144_1
645308912126144,CFS2,645308912126144_2
645308912126144,CFS2,645308912126144_3
645308912126144,CFS2,645308912126144_4
645308918126144,CEF2,645308918126144_1
645308918126144,CEF2,645308918126144_2
645308918126144,CEF2,645308918126144_3
645308918126144,CEF2,645308918126144_4
645308919126144,CAC1,645308919126144_1
645308919126144,CAC1,645308919126144_2
645308919126144,CAC1,645308919126144_3
645308919126144,CAC1,645308919126144_4
714228984290487,CES4,714228984290487_1
714228984290487,CES4,714228984290487_2
714228984290487,CES4,714228984290487_3
714228984290487,CES4,714228984290487_4
714229110290487,CDS6,714229110290487_1
714229110290487,CDS6,714229110290487_2
714229110290487,CDS6,714229110290487_3
714229110290487,CDS6,714229110290487_4
714229117290487,CDG3,714229117290487_1
714229117290487,CDG3,714229117290487_2
714229117290487,CDG3,714229117290487_3
714229117290487,CDG3,714229117290487_4
714229150290487,CDS6,714229150290487_1
714229150290487,CDS6,714229150290487_2
714229150290487,CDS6,714229150290487_3
714229150290487,CDS6,714229150290487_4
714229151290487,CDS8,714229151290487_1
714229151290487,CDS8,714229151290487_2
714229151290487,CDS8,714229151290487_3
714229151290487,CDS8,714229151290487_4
714229152290487,CDS6,714229152290487_1
714229152290487,CDS6,714229152290487_2
714229152290487,CDS6,714229152290487_3
714229152290487,CDS6,714229152290487_4
714229157290487,CFS2,714229157290487_1
714229157290487,CFS2,714229157290487_2
714229157290487,CFS2,714229157290487_3
714229157290487,CFS2,714229157290487_4
714229159290487,CDS6,714229159290487_1
714229159290487,CDS6,714229159290487_2
714229159290487,CDS6,714229159290487_3
714229159290487,CDS6,714229159290487_4
714229166290487,CES2,714229166290487_1
714229166290487,CES2,714229166290487_2
714229166290487,CES2,714229166290487_3
714229166290487,CES2,714229166290487_4
714229182290487,CPS2,714229182290487_1
714229182290487,CPS2,714229182290487_2
714229182290487,CPS2,714229182290487_3
714229182290487,CPS2,714229182290487_4
714229184290487,CDS6,714229184290487_1
714229184290487,CDS6,714229184290487_2
714229184290487,CDS6,714229184290487_3
714229184290487,CDS6,714229184290487_4
714229185290487,CAS3,714229185290487_1
714229185290487,CAS3,714229185290487_2
714229185290487,CAS3,714229185290487_3
714229185290487,CAS3,714229185290487_4
714229186290487,CWS5,714229186290487_1
714229186290487,CWS5,714229186290487_2
714229186290487,CWS5,714229186290487_3
714229186290487,CWS5,714229186290487_4
714229209290487,CDS6,714229209290487_1
714229209290487,CDS6,714229209290487_2
714229209290487,CDS6,714229209290487_3
714229209290487,CDS6,714229209290487_4
714229217290487,CFS2,714229217290487_1
714229217290487,CFS2,714229217290487_2
714229217290487,CFS2,714229217290487_3
714229217290487,CFS2,714229217290487_4
714229219290487,CDS7,714229219290487_1
714229219290487,CDS7,714229219290487_2
714229219290487,CDS7,714229219290487_3
714229219290487,CDS7,714229219290487_4
714229220290487,CES4,714229220290487_1
714229220290487,CES4,714229220290487_2
714229220290487,CES4,714229220290487_3
714229220290487,CES4,714229220290487_4
714229221290487,CDS8,714229221290487_1
714229221290487,CDS8,714229221290487_2
714229221290487,CDS8,714229221290487_3
714229221290487,CDS8,714229221290487_4
714229225290487,CHS2,714229225290487_1
714229225290487,CHS2,714229225290487_2
714229225290487,CHS2,714229225290487_3
714229225290487,CHS2,714229225290487_4
714229229290487,CEG3,714229229290487_1
714229229290487,CEG3,714229229290487_2
714229229290487,CEG3,714229229290487_3
714229229290487,CEG3,714229229290487_4
714229233290487,CDG3,714229233290487_1
714229233290487,CDG3,714229233290487_2
714229233290487,CDG3,714229233290487_3
714229233290487,CDG3,714229233290487_4
714229244290487,CCF2,714229244290487_1
714229244290487,CCF2,714229244290487_2
714229244290487,CCF2,714229244290487_3
714229244290487,CCF2,714229244290487_4
714229247290487,CMS3,714229247290487_1
714229247290487,CMS3,714229247290487_2
714229247290487,CMS3,714229247290487_3
714229247290487,CMS3,714229247290487_4
714229254290487,CDG1,714229254290487_1
714229254290487,CDG1,714229254290487_2
714229254290487,CDG1,714229254290487_3
714229254290487,CDG1,714229254290487_4
714229255290487,CMS2,714229255290487_1
714229255290487,CMS2,714229255290487_2
714229255290487,CMS2,714229255290487_3
714229255290487,CMS2,714229255290487_4
714229256290487,CMS1,714229256290487_1
714229256290487,CMS1,714229256290487_2
714229256290487,CMS1,714229256290487_3
714229256290487,CMS1,714229256290487_4
714229262290487,CES3,714229262290487_1
714229262290487,CES3,714229262290487_2
714229262290487,CES3,714229262290487_3
714229262290487,CES3,714229262290487_4
714229267290487,CAG2,714229267290487_1
714229267290487,CAG2,714229267290487_2
714229267290487,CAG2,714229267290487_3
714229267290487,CAG2,714229267290487_4
714229276290487,CES3,714229276290487_1
714229276290487,CES3,714229276290487_2
714229276290487,CES3,714229276290487_3
714229276290487,CES3,714229276290487_4
714229277290487,CDS7,714229277290487_1
714229277290487,CDS7,714229277290487_2
714229277290487,CDS7,714229277290487_3
714229277290487,CDS7,714229277290487_4
714229279290487,CDS6,714229279290487_1
714229279290487,CDS6,714229279290487_2
714229279290487,CDS6,714229279290487_3
714229279290487,CDS6,714229279290487_4
714229286290487,CDS7,714229286290487_1
714229286290487,CDS7,714229286290487_2
714229286290487,CDS7,714229286290487_3
714229286290487,CDS7,714229286290487_4
714229290290487,CEF4,714229290290487_1
714229290290487,CEF4,714229290290487_2
714229290290487,CEF4,714229290290487_3
714229290290487,CEF4,714229290290487_4
714229291290487,CDS7,714229291290487_1
714229291290487,CDS7,714229291290487_2
714229291290487,CDS7,714229291290487_3
714229291290487,CDS7,714229291290487_4
714229297290487,CHS1,714229297290487_1
714229297290487,CHS1,714229297290487_2
714229297290487,CHS1,714229297290487_3
714229297290487,CHS1,714229297290487_4
714229298290487,CWS2,714229298290487_1
714229298290487,CWS2,714229298290487_2
714229298290487,CWS2,714229298290487_3
714229298290487,CWS2,714229298290487_4
714229299290487,CFS2,714229299290487_1
714229299290487,CFS2,714229299290487_2
714229299290487,CFS2,714229299290487_3
714229299290487,CFS2,714229299290487_4
714229304290487,CHS1,714229304290487_1
714229304290487,CHS1,714229304290487_2
714229304290487,CHS1,714229304290487_3
714229304290487,CHS1,714229304290487_4
714229305290487,CHS1,714229305290487_1
714229305290487,CHS1,714229305290487_2
714229305290487,CHS1,714229305290487_3
714229305290487,CHS1,714229305290487_4
