OID_,CN,LAT,LON
5281,22954808010497.000000000000000,48.991140000000001,-121.047650000000004
5282,22954809010497.000000000000000,48.961899000000003,-119.791787999999997
5283,22954814010497.000000000000000,48.999026999999998,-119.039482000000007
5284,22931063010497.000000000000000,46.663291000000001,-120.419415999999998
5285,22931070010497.000000000000000,46.715378999999999,-120.247963999999996
5286,22931079010497.000000000000000,46.776269999999997,-121.652269000000004
5287,22931080010497.000000000000000,46.758921999999998,-121.484876999999997
5288,22931081010497.000000000000000,46.778635999999999,-121.167154999999994
5289,22931088010497.000000000000000,46.820731000000002,-120.795429999999996
5290,22933019010497.000000000000000,47.356110000000001,-120.712603000000001
5291,22933020010497.000000000000000,47.322414999999999,-120.152390999999994
5292,22931062010497.000000000000000,46.695301000000001,-120.604189000000005
5293,22933027010497.000000000000000,47.375697000000002,-122.145956999999996
5294,22933028010497.000000000000000,47.397905999999999,-121.615988999999999
5295,22931280010497.000000000000000,48.752870000000001,-121.333287999999996
5296,22931281010497.000000000000000,48.766351000000000,-120.771410000000003
5297,22931282010497.000000000000000,48.714194999999997,-119.497697000000002
5298,22931283010497.000000000000000,48.708250000000000,-118.984780000000001
5299,8650805010901.000000000000000,47.797645000000003,-120.692629999999994
5300,8650980010901.000000000000000,47.802715999999997,-120.850509000000002
5301,8651166010901.000000000000000,47.797334999999997,-120.328210999999996
5302,8651324010901.000000000000000,47.868578999999997,-120.143698999999998
5303,8651338010901.000000000000000,47.833337999999998,-119.977800999999999
5304,8651353010901.000000000000000,47.906348000000001,-121.058725999999993
5305,8651533010901.000000000000000,47.948891000000003,-120.765979999999999
5306,8651715010901.000000000000000,47.946083000000002,-120.689081000000002
5307,8651894010901.000000000000000,47.988273000000000,-120.313790999999995
5308,8652043010901.000000000000000,47.999473000000002,-120.545216999999994
5309,8652210010901.000000000000000,48.034613000000000,-120.175726999999995
5310,8652360010901.000000000000000,48.150162999999999,-120.893440999999996
5311,8652543010901.000000000000000,48.142347999999998,-120.389309999999995
5312,8652700010901.000000000000000,48.143313999999997,-120.572507999999999
5313,22933029010497.000000000000000,47.364663000000000,-120.144672000000000
5314,22933030010497.000000000000000,47.356295000000003,-119.824395999999993
5315,22933035010497.000000000000000,47.426119999999997,-121.787428000000006
5316,22933036010497.000000000000000,47.416981999999997,-121.234582000000003
5317,22933037010497.000000000000000,47.385263000000002,-120.009289999999993
5318,22933043010497.000000000000000,47.471162999999997,-121.446596999999997
5319,22933045010497.000000000000000,47.411684000000001,-119.663775000000001
5320,22933054010497.000000000000000,47.460881999999998,-121.076145999999994
5321,22933055010497.000000000000000,47.470596000000000,-120.574924999999993
5322,22933063010497.000000000000000,47.524532999999998,-122.011313000000001
5323,22933064010497.000000000000000,47.502493000000001,-120.717657000000003
5324,22933065010497.000000000000000,47.516845000000004,-120.374594999999999
5325,22933066010497.000000000000000,47.497062000000000,-120.201779000000002
5326,22933072010497.000000000000000,47.576597999999997,-122.150857999999999
5327,22933073010497.000000000000000,47.573498000000001,-121.790583999999996
5328,22933074010497.000000000000000,47.573554999999999,-121.640433000000002
5329,22933075010497.000000000000000,47.550657999999999,-120.034232000000003
5330,8652715010901.000000000000000,48.292130999999998,-120.747639000000007
5331,8652732010901.000000000000000,48.408411999999998,-120.873805000000004
5332,8652849010901.000000000000000,48.455911999999998,-120.955455000000001
5333,8652932010901.000000000000000,48.461548000000001,-120.803745000000006
5334,22933076010497.000000000000000,47.520456000000003,-119.856577000000001
5335,22933082010497.000000000000000,47.572555000000001,-119.676696000000007
5336,22933083010497.000000000000000,47.537373000000002,-119.501825999999994
5337,8632295010901.000000000000000,48.411127000000000,-121.697946999999999
5338,8632490010901.000000000000000,48.447862000000001,-121.327523999999997
5339,8632536010901.000000000000000,48.409810999999998,-121.142523999999995
5340,8633064010901.000000000000000,48.552394000000000,-121.545096999999998
5341,8633261010901.000000000000000,48.544328000000000,-121.715575999999999
5342,8633362010901.000000000000000,48.571384999999999,-121.188969999999998
5343,8633377010901.000000000000000,48.600858000000002,-121.348129999999998
5344,8633475010901.000000000000000,48.592661999999997,-120.818286999999998
5345,8633631010901.000000000000000,48.602012999999999,-121.551580999999999
5346,8633856010901.000000000000000,48.602997000000002,-121.005765999999994
5347,8647261010901.000000000000000,46.470649999999999,-120.809889999999996
5348,8647276010901.000000000000000,46.504869999999997,-120.988890999999995
5349,8647367010901.000000000000000,46.529223999999999,-120.656130000000005
5350,8647455010901.000000000000000,46.620403000000003,-121.173131999999995
5351,8655191010901.000000000000000,48.700149000000003,-121.548631000000000
5352,8647645010901.000000000000000,46.673546000000002,-121.029916000000000
5353,8647838010901.000000000000000,46.632655999999997,-120.810374999999993
5354,8647853010901.000000000000000,46.657654999999998,-120.471301999999994
5355,8647868010901.000000000000000,46.688074000000000,-120.672174999999996
5356,8647897010901.000000000000000,46.715974000000003,-120.324195000000003
5357,8647911010901.000000000000000,46.773377000000004,-121.233940000000004
5358,8648122010901.000000000000000,46.733060999999999,-119.975981000000004
5359,8648137010901.000000000000000,46.773603000000001,-121.388283999999999
5360,8648379010901.000000000000000,46.783019000000003,-120.874161999999998
5361,8648402010901.000000000000000,46.823723999999999,-121.031695999999997
5362,8648556010901.000000000000000,46.817129000000001,-120.521000000000001
5363,8648570010901.000000000000000,46.959636000000003,-121.416707000000002
5364,8648677010901.000000000000000,46.975247000000003,-121.073628999999997
5365,22931096010497.000000000000000,46.827759000000000,-120.982759999999999
5366,22931097010497.000000000000000,46.825074999999998,-120.450540000000004
5367,22931105010497.000000000000000,46.856358999999998,-120.637998999999994
5368,22931106010497.000000000000000,46.853673999999998,-120.092436000000006
5369,22931113010497.000000000000000,46.905560999999999,-121.528098000000000
5370,22931114010497.000000000000000,46.876654000000002,-119.753665999999996
5371,22931116010497.000000000000000,48.408551000000003,-121.069705999999996
5372,22931117010497.000000000000000,48.376012000000003,-119.809948000000006
5373,22931118010497.000000000000000,48.418914000000001,-119.436502000000004
5374,22931119010497.000000000000000,48.225817999999997,-119.444638999999995
5375,22931125010497.000000000000000,48.454224000000004,-120.875192999999996
5376,22931126010497.000000000000000,48.458207999999999,-120.726690000000005
5377,22931127010497.000000000000000,48.409098999999998,-119.061408000000000
5378,22931128010497.000000000000000,48.413589000000002,-118.918311000000003
5379,22931133010497.000000000000000,48.486803999999999,-120.509814000000006
5380,22931134010497.000000000000000,48.484462000000001,-120.374095999999994
5381,22931138010497.000000000000000,48.507092000000000,-121.813891999999996
5382,22931140010497.000000000000000,48.531674000000002,-120.177342999999993
5383,22931141010497.000000000000000,48.468001999999998,-119.995428000000004
5384,22931142010497.000000000000000,48.520995999999997,-119.656813000000000
5385,22931146010497.000000000000000,48.553885000000001,-121.647425999999996
5386,22931147010497.000000000000000,48.578685999999998,-121.114148999999998
5387,22931148010497.000000000000000,48.543751000000000,-119.851920000000007
5388,22931149010497.000000000000000,48.513382999999997,-119.288095999999996
5389,22931153010497.000000000000000,48.604633000000000,-121.274208999999999
5390,22931154010497.000000000000000,48.590178999999999,-120.731201999999996
5391,15343545010497.000000000000000,48.076529000000001,-119.886227000000005
5392,15343575010497.000000000000000,48.132567999999999,-120.030448000000007
5393,15343590010497.000000000000000,48.120480999999998,-119.520588000000004
5394,15343605010497.000000000000000,48.138167000000003,-119.696752000000004
5395,15343620010497.000000000000000,48.138733999999999,-119.177745999999999
5396,15343635010497.000000000000000,48.177233999999999,-119.364812999999998
5397,15343650010497.000000000000000,48.417292000000003,-119.578597000000002
5398,22398923010497.000000000000000,47.692982999999998,-121.574426000000003
5399,22398924010497.000000000000000,47.198419999999999,-121.370470999999995
5400,22398925010497.000000000000000,47.167641000000003,-121.548462999999998
5401,22398926010497.000000000000000,47.756635000000003,-121.323786999999996
5402,22398927010497.000000000000000,47.687764999999999,-121.280541999999997
5403,22398928010497.000000000000000,47.150066000000002,-121.553945999999996
5404,22398929010497.000000000000000,47.731901999999998,-121.179630000000003
5405,22398930010497.000000000000000,47.737670000000001,-121.321101999999996
5406,22398931010497.000000000000000,47.260123999999998,-120.689231000000007
5407,22398932010497.000000000000000,47.416407000000000,-121.405754000000002
5408,22398933010497.000000000000000,47.017094999999998,-121.131292999999999
5409,22398934010497.000000000000000,47.118411999999999,-120.903806000000003
5410,22398935010497.000000000000000,47.093425000000003,-120.982623000000004
5411,22398936010497.000000000000000,47.333359000000002,-121.012800999999996
5412,22398937010497.000000000000000,47.390388999999999,-121.373913999999999
5413,22398938010497.000000000000000,47.064830000000001,-121.059492000000006
5414,22398939010497.000000000000000,47.357633000000000,-120.974312999999995
5415,22398949010497.000000000000000,46.633583000000002,-121.429606000000007
5416,22398951010497.000000000000000,48.701511000000004,-120.357909000000006
5417,22398953010497.000000000000000,48.747653999999997,-120.199988000000005
5418,22398955010497.000000000000000,48.057105000000000,-120.022816000000006
5419,22398956010497.000000000000000,48.720165999999999,-120.178292999999996
5420,22398957010497.000000000000000,48.081460999999997,-120.062135999999995
5421,22398958010497.000000000000000,48.566474999999997,-120.665362999999999
5422,22398959010497.000000000000000,48.768811999999997,-119.163919000000007
5423,22398960010497.000000000000000,48.836212000000003,-119.047433999999996
5424,22398962010497.000000000000000,48.596848000000001,-120.173243999999997
5425,25096600010900.000000000000000,47.789853000000001,-120.753448000000006
5426,25096791010900.000000000000000,47.843901000000002,-120.552036000000001
5427,26127580010900.000000000000000,48.061912999999997,-121.501347999999993
5428,22399153010497.000000000000000,47.755118000000003,-121.172416999999996
5429,22399154010497.000000000000000,47.714181000000004,-121.470123000000001
5430,22399155010497.000000000000000,47.470643000000003,-121.516878000000005
5431,22399156010497.000000000000000,47.498569000000003,-121.589140999999998
5432,22399157010497.000000000000000,47.540125000000003,-121.575552000000002
5433,22399158010497.000000000000000,47.743746000000002,-121.499589999999998
5434,22399159010497.000000000000000,47.148507000000002,-121.483751999999996
5435,22399160010497.000000000000000,47.707566999999997,-121.250459000000006
5436,22399161010497.000000000000000,47.483597000000003,-121.076060999999996
5437,22399162010497.000000000000000,47.291212999999999,-121.154505000000000
5438,22399163010497.000000000000000,47.044441999999997,-121.122258000000002
5439,22399164010497.000000000000000,47.388765999999997,-121.301929999999999
5440,22399165010497.000000000000000,47.307085999999998,-120.687299999999993
5441,22399166010497.000000000000000,47.174370000000003,-121.185668000000007
5442,22399167010497.000000000000000,47.238007000000003,-120.718340999999995
5443,22399168010497.000000000000000,47.486579999999996,-121.002669999999995
5444,22399169010497.000000000000000,47.098694000000002,-121.157478999999995
5445,22399170010497.000000000000000,47.242811000000003,-121.112917999999993
5446,22399171010497.000000000000000,47.391587999999999,-121.181776999999997
5447,22399172010497.000000000000000,47.094250000000002,-121.130465999999998
5448,22399173010497.000000000000000,47.048814999999998,-121.165156999999994
5449,22399174010497.000000000000000,47.365935999999998,-121.255965000000003
5450,22399175010497.000000000000000,47.284708000000002,-120.713470999999998
5451,22399186010497.000000000000000,46.655203999999998,-121.536035999999996
5452,22399195010497.000000000000000,48.558408000000000,-120.585115999999999
5453,22399196010497.000000000000000,48.510680000000001,-118.923575000000000
5454,22399197010497.000000000000000,48.924334999999999,-119.341514000000004
5455,22399198010497.000000000000000,48.325194000000003,-119.900000000000006
5456,22399199010497.000000000000000,48.008966999999998,-120.067344000000006
5457,22399200010497.000000000000000,48.874910999999997,-119.302456000000006
5458,22398758010497.000000000000000,48.567650999999998,-119.148717000000005
5459,22398759010497.000000000000000,48.600532999999999,-120.328211999999994
5460,22398760010497.000000000000000,48.860982999999997,-119.050870000000003
5461,22398761010497.000000000000000,48.283504999999998,-120.347365999999994
5462,22398775010497.000000000000000,47.001922000000000,-121.563308000000006
5463,22398776010497.000000000000000,48.618400000000001,-120.801829999999995
5464,22398777010497.000000000000000,48.625145000000003,-121.547610000000006
5465,22398778010497.000000000000000,48.523062000000003,-121.213770999999994
5466,22398779010497.000000000000000,48.622943999999997,-121.581809000000007
5467,22398780010497.000000000000000,48.548985000000002,-121.298833000000002
5468,22398781010497.000000000000000,48.627310000000001,-121.620092999999997
5469,22398782010497.000000000000000,48.386297999999996,-121.811511999999993
5470,22398783010497.000000000000000,48.407133000000002,-121.443074999999993
5471,22398784010497.000000000000000,48.333499000000003,-121.812466000000001
5472,22398785010497.000000000000000,48.327945000000000,-121.709604999999996
5473,22398734010497.000000000000000,48.675082000000003,-120.104003000000006
5474,22398735010497.000000000000000,48.657119000000002,-118.912317000000002
5475,22398736010497.000000000000000,48.877806999999997,-119.384293999999997
5476,22398737010497.000000000000000,48.870263999999999,-119.273270999999994
5477,22398738010497.000000000000000,48.209952000000001,-120.162345000000002
5478,22398739010497.000000000000000,48.207104000000001,-120.304923000000002
5479,22398740010497.000000000000000,48.337788000000003,-120.342411999999996
5480,22398741010497.000000000000000,48.358319000000002,-120.297478999999996
5481,22398742010497.000000000000000,48.770389000000002,-120.025799000000006
5482,22398743010497.000000000000000,48.603327999999998,-120.064115000000001
5483,22398744010497.000000000000000,48.554164999999998,-120.365776999999994
5484,22398745010497.000000000000000,48.622447999999999,-120.096622999999994
5485,22398746010497.000000000000000,48.353507999999998,-120.004812999999999
5486,22398747010497.000000000000000,48.383648999999998,-120.332458000000003
5487,22398786010497.000000000000000,48.383192000000001,-121.599930999999998
5488,22398787010497.000000000000000,48.502291000000000,-121.221332000000004
5489,22954699010497.000000000000000,48.454442999999998,-121.652923000000001
5490,22954700010497.000000000000000,48.433968999999998,-120.051281000000003
5491,22954701010497.000000000000000,48.418325000000003,-119.837781000000007
5492,22954703010497.000000000000000,48.733299000000002,-120.434681999999995
5493,22954704010497.000000000000000,48.717433999999997,-119.909227999999999
5494,22954705010497.000000000000000,48.413502000000001,-119.216263999999995
5495,29395530010497.000000000000000,47.641632999999999,-121.605036999999996
5496,29395531010497.000000000000000,48.228949999999998,-121.303816999999995
5497,29395532010497.000000000000000,47.018695999999998,-121.054539000000005
5498,29395534010497.000000000000000,48.084868999999998,-121.565727999999993
5499,29395535010497.000000000000000,47.281916000000002,-120.646933000000004
5500,29395536010497.000000000000000,48.599850000000004,-120.140945000000002
5501,29395537010497.000000000000000,47.599780000000003,-120.746947000000006
5502,29395538010497.000000000000000,48.015872999999999,-120.430268999999996
5503,29395539010497.000000000000000,48.487996000000003,-118.888046000000003
5504,29395541010497.000000000000000,48.603437999999997,-120.289216999999994
5505,29395542010497.000000000000000,47.575549000000002,-120.561038999999994
5506,29395543010497.000000000000000,47.269261000000000,-121.123182999999997
5507,29395544010497.000000000000000,48.282919000000000,-120.269350000000003
5508,29395546010497.000000000000000,48.720066000000003,-120.100705000000005
5509,29395547010497.000000000000000,48.725959000000003,-121.659200999999996
5510,29395548010497.000000000000000,48.751545000000000,-121.664891999999995
5511,29395551010497.000000000000000,47.917450000000002,-120.435151000000005
5512,29395552010497.000000000000000,48.020583000000002,-120.650195999999994
5513,29395553010497.000000000000000,47.685985000000002,-121.212130000000002
5514,29395554010497.000000000000000,48.684516000000002,-120.619444999999999
5515,29395559010497.000000000000000,47.027028999999999,-121.630320999999995
5516,29395560010497.000000000000000,47.316324000000002,-121.188436999999993
5517,29395563010497.000000000000000,48.444603999999998,-119.853662999999997
5518,29395567010497.000000000000000,47.377986999999997,-120.533921000000007
5519,29395568010497.000000000000000,48.662948999999998,-120.769088999999994
5520,29395569010497.000000000000000,48.500539000000003,-120.109509000000003
5521,29395574010497.000000000000000,47.333275000000000,-120.753299999999996
5522,29395575010497.000000000000000,48.744461000000001,-120.021090000000001
5523,29395577010497.000000000000000,46.943069000000001,-120.949428999999995
5524,29395579010497.000000000000000,48.192735999999996,-120.642328000000006
5525,8621714010901.000000000000000,48.012442999999998,-120.030681000000001
5526,8621877010901.000000000000000,48.031086999999999,-119.661829999999995
5527,8621893010901.000000000000000,48.079121000000001,-119.477480999999997
5528,8621923010901.000000000000000,48.184736000000001,-120.041723000000005
5529,8621937010901.000000000000000,48.176808999999999,-120.235373999999993
5530,8622124010901.000000000000000,48.175482000000002,-119.661175000000000
5531,8622139010901.000000000000000,48.206401999999997,-119.857003000000006
5532,8622211010901.000000000000000,48.217002000000001,-119.292499000000007
5533,8622226010901.000000000000000,48.223886999999998,-119.522329999999997
5534,8622315010901.000000000000000,48.286867999999998,-120.387392000000006
5535,8622542010901.000000000000000,48.269489999999998,-119.154753999999997
5536,8622633010901.000000000000000,48.325854000000000,-120.230491000000001
5537,8622799010901.000000000000000,48.326419999999999,-120.032556999999997
5538,8622815010901.000000000000000,48.343820000000001,-119.683279999999996
5539,8622838010901.000000000000000,48.414434999999997,-119.508118999999994
5540,8622853010901.000000000000000,48.367410999999997,-119.363743999999997
5541,8622868010901.000000000000000,48.389643000000000,-118.998920999999996
5542,8622977010901.000000000000000,48.484329000000002,-120.439272000000003
5543,8623151010901.000000000000000,48.406416999999998,-119.141750999999999
5544,8623242010901.000000000000000,48.485328000000003,-120.581539000000006
5545,22931155010497.000000000000000,48.564951999999998,-119.515219999999999
5546,22933125010497.000000000000000,47.727111000000001,-119.714213999999998
5547,22933131010497.000000000000000,47.807552999999999,-121.140548999999993
5548,22933132010497.000000000000000,47.799168000000002,-120.608333999999999
5549,22933133010497.000000000000000,47.748840000000001,-119.349138999999994
5550,22933140010497.000000000000000,47.824438000000001,-120.802006000000006
5551,22933141010497.000000000000000,47.835963000000000,-120.256730000000005
5552,22933142010497.000000000000000,47.798690000000001,-119.252707000000001
5553,22933149010497.000000000000000,47.865102000000000,-121.722668999999996
5554,22933150010497.000000000000000,47.864449999999998,-119.908658000000003
5555,22933089010497.000000000000000,47.179628000000001,-121.857630999999998
5556,22933091010497.000000000000000,47.607449000000003,-120.930017000000007
5557,22933092010497.000000000000000,47.625560999999998,-120.593266999999997
5558,22933093010497.000000000000000,47.588406999999997,-119.325539000000006
5559,22933100010497.000000000000000,47.670904999999998,-122.004407999999998
5560,22933102010497.000000000000000,47.668667999999997,-120.220484999999996
5561,22933109010497.000000000000000,47.722245000000001,-121.645797000000002
5562,22933110010497.000000000000000,47.698368000000002,-120.415824000000001
5563,22933111010497.000000000000000,47.678609000000002,-119.874369999999999
5564,22933115010497.000000000000000,47.744954999999997,-121.844008000000002
5565,22933116010497.000000000000000,47.768096999999997,-121.308052000000004
5566,22933117010497.000000000000000,47.721350000000001,-120.521034999999998
5567,22933118010497.000000000000000,47.709902999999997,-120.059642999999994
5568,22933119010497.000000000000000,47.699024000000001,-119.524686000000003
5569,22931286010497.000000000000000,48.787106999999999,-120.948224999999994
5570,22931287010497.000000000000000,48.780017000000001,-120.436493999999996
5571,22931288010497.000000000000000,48.749761999999997,-119.166023999999993
5572,22931293010497.000000000000000,48.827604999999998,-120.428111000000001
5573,22931294010497.000000000000000,48.814802999999998,-120.054222999999993
5574,22931298010497.000000000000000,48.899327999999997,-121.695116999999996
5575,193208980020004.000000000000000,48.031270999999997,-121.455302000000003
5576,193209007020004.000000000000000,46.624656000000002,-121.289160999999993
5577,193209014020004.000000000000000,48.549458000000001,-121.373947999999999
5578,193209060020004.000000000000000,47.791786999999999,-121.571061999999998
5579,193209076020004.000000000000000,46.915533000000003,-120.918785999999997
5580,193209083020004.000000000000000,48.400159000000002,-121.368290999999999
5581,193209094020004.000000000000000,48.871296000000001,-121.649146999999999
5582,193209125020004.000000000000000,47.685400999999999,-121.389458000000005
5583,193209126020004.000000000000000,48.337335000000003,-121.748367000000002
5584,193209139020004.000000000000000,48.362569999999998,-121.820218999999994
5585,193209140020004.000000000000000,48.358106999999997,-121.674693000000005
5586,193209141020004.000000000000000,48.378180000000000,-121.671009999999995
5587,193209156020004.000000000000000,48.231856000000001,-121.486795999999998
5588,193209162020004.000000000000000,47.296895999999997,-121.230101000000005
5589,193209206020004.000000000000000,48.652366999999998,-121.731910999999997
5590,193209207020004.000000000000000,48.513798999999999,-120.512474999999995
5591,22932917010497.000000000000000,46.915382999999999,-121.163953000000006
5592,22932918010497.000000000000000,46.967894000000001,-121.016103999999999
5593,22932919010497.000000000000000,46.902141999999998,-119.933045000000007
5594,22932925010497.000000000000000,46.978734000000003,-121.379551000000006
5595,22932926010497.000000000000000,46.978433000000003,-120.801810000000003
5596,22932935010497.000000000000000,46.984670999999999,-121.027198999999996
5597,22932936010497.000000000000000,46.987920000000003,-120.478913000000006
5598,22932944010497.000000000000000,47.024855000000002,-120.674038999999993
5599,22932945010497.000000000000000,47.009590000000003,-120.130447000000004
5600,22932951010497.000000000000000,47.075530000000001,-122.082496000000006
5601,22932953010497.000000000000000,47.038803000000001,-120.308254000000005
5602,22932954010497.000000000000000,47.053984999999997,-119.968835999999996
5603,22932955010497.000000000000000,47.026870000000002,-119.774977000000007
5604,22932958010497.000000000000000,47.102583000000003,-121.759133000000006
5605,22932959010497.000000000000000,47.119919000000003,-121.380897000000004
5606,193209222020004.000000000000000,48.472768000000002,-121.183426999999995
5607,193209224020004.000000000000000,48.651673000000002,-121.441388000000003
5608,216958096020004.000000000000000,47.731763999999998,-121.277175999999997
5609,216958097020004.000000000000000,47.147112000000000,-121.307167000000007
5610,216958102020004.000000000000000,47.142665999999998,-121.194059999999993
5611,216958105020004.000000000000000,48.119236999999998,-120.609572999999997
5612,216958110020004.000000000000000,47.731827000000003,-120.776824000000005
5613,216958112020004.000000000000000,48.001441999999997,-119.994197999999997
5614,216958116020004.000000000000000,47.488553000000003,-121.034173999999993
5615,216958120020004.000000000000000,47.754496000000003,-121.095896999999994
5616,216958125020004.000000000000000,47.142560000000003,-121.229680999999999
5617,216958129020004.000000000000000,47.626925999999997,-120.482525999999993
5618,216958149020004.000000000000000,48.404583000000002,-121.561621000000002
5619,22827426010497.000000000000000,48.108480000000000,-120.244321999999997
5620,22827433010497.000000000000000,47.300899999999999,-120.460080000000005
5621,22827438010497.000000000000000,48.638899000000002,-118.981080000000006
5622,22827439010497.000000000000000,47.882762999999997,-120.983125999999999
5623,22954445010497.000000000000000,46.709870000000002,-121.522975000000002
5624,22954446010497.000000000000000,46.678446000000001,-121.313541000000001
5625,22954447010497.000000000000000,46.696550999999999,-120.985588000000007
5626,22954451010497.000000000000000,46.722253000000002,-121.181211000000005
5627,22954460010497.000000000000000,46.788510000000002,-121.530951999999999
5628,22954464010497.000000000000000,46.818553999999999,-121.539074999999997
5629,22954465010497.000000000000000,46.826765999999999,-121.386629999999997
5630,22954467010497.000000000000000,46.866114000000003,-121.027168000000003
5631,22954469010497.000000000000000,46.897486999999998,-121.166388999999995
5632,22954473010497.000000000000000,46.929257000000000,-120.871110999999999
5633,22956114010497.000000000000000,46.969112000000003,-120.155399000000003
5634,22956115010497.000000000000000,46.964208999999997,-119.618638000000004
5635,22956125010497.000000000000000,47.047947999999998,-120.689677000000003
5636,22956130010497.000000000000000,47.128382000000002,-120.508989000000000
5637,22956131010497.000000000000000,47.074316000000003,-120.355428000000003
5638,22956135010497.000000000000000,47.110658000000001,-120.151482999999999
5639,22956136010497.000000000000000,47.122478999999998,-119.649827999999999
5640,22956139010497.000000000000000,47.146641000000002,-119.824017999999995
5641,22954533010497.000000000000000,47.225223999999997,-121.238809000000003
5642,22954534010497.000000000000000,47.227905999999997,-120.720386000000005
5643,22954536010497.000000000000000,47.276656000000003,-122.139195999999998
5644,22954538010497.000000000000000,47.235031999999997,-120.902090999999999
5645,22954539010497.000000000000000,47.219275000000003,-120.359673999999998
5646,22954543010497.000000000000000,47.279559999999996,-121.783627999999993
5647,22954544010497.000000000000000,47.279040999999999,-121.635133999999994
5648,22954545010497.000000000000000,47.256084000000001,-120.575063999999998
5649,22954548010497.000000000000000,47.348208000000000,-121.444558000000001
5650,22954549010497.000000000000000,47.293252000000003,-120.227673999999993
5651,22954553010497.000000000000000,47.348866999999998,-121.654730000000001
5652,22954554010497.000000000000000,47.361922000000000,-121.112142000000006
5653,22954557010497.000000000000000,47.367587999999998,-121.293913000000003
5654,22954558010497.000000000000000,47.380237000000001,-120.748098999999996
5655,22954560010497.000000000000000,47.430084999999998,-122.152410000000003
5656,22954561010497.000000000000000,47.406987000000001,-120.931270999999995
5657,22954562010497.000000000000000,47.403931999999998,-120.426737000000003
5658,22954568010497.000000000000000,47.460766000000000,-121.830111000000002
5659,22954570010497.000000000000000,47.426912999999999,-120.591837999999996
5660,22954572010497.000000000000000,47.559317000000000,-120.997968999999998
5661,22954573010497.000000000000000,47.562393999999998,-120.920067000000003
5662,22954574010497.000000000000000,47.554538999999998,-120.776647999999994
5663,25094063010900.000000000000000,47.345958000000003,-120.499758000000000
5664,25094326010900.000000000000000,47.318610000000000,-120.298034000000001
5665,25094343010900.000000000000000,47.512115000000001,-120.854823999999994
5666,25094489010900.000000000000000,47.470253000000000,-120.370851999999999
5667,25094632010900.000000000000000,47.521873999999997,-120.508371999999994
5668,25094648010900.000000000000000,47.611863999999997,-121.069164000000001
5669,25094866010900.000000000000000,47.616154999999999,-120.726780000000005
5670,25095250010900.000000000000000,47.594704000000000,-120.419031000000004
5671,25095434010900.000000000000000,47.651153000000001,-120.914586999999997
5672,25095614010900.000000000000000,47.649321000000000,-120.356774000000001
5673,25095869010900.000000000000000,47.672722000000000,-120.519343000000006
5674,25096090010900.000000000000000,47.716653000000001,-120.224360000000004
5675,25096104010900.000000000000000,47.764995999999996,-121.096265000000002
5676,25096348010900.000000000000000,47.800724000000002,-120.920210999999995
5677,5931423010901.000000000000000,48.402687000000000,-121.190101999999996
5678,193209033020004.000000000000000,48.162578000000003,-120.236419999999995
5679,193209113020004.000000000000000,47.900168000000001,-120.943890999999994
5680,193209120020004.000000000000000,47.436698999999997,-120.925713999999999
5681,193209121020004.000000000000000,47.434533999999999,-120.755463000000006
5682,193209133020004.000000000000000,48.798338000000001,-120.015899000000005
5683,193209185020004.000000000000000,48.343434000000002,-119.902787000000004
5684,193209229020004.000000000000000,48.131723000000001,-120.279415999999998
5685,22398636010497.000000000000000,47.831359999999997,-120.839769000000004
5686,22398637010497.000000000000000,47.395802000000003,-120.520033999999995
5687,22398638010497.000000000000000,47.795985999999999,-120.300377999999995
5688,22398639010497.000000000000000,47.816343000000003,-120.216837999999996
5689,22398640010497.000000000000000,47.403767999999999,-120.751040000000003
5690,22398641010497.000000000000000,48.112755000000000,-120.353742999999994
5691,22398642010497.000000000000000,47.847996999999999,-120.442465999999996
5692,22398643010497.000000000000000,47.822411000000002,-120.665306999999999
5693,22398644010497.000000000000000,48.056593999999997,-120.203784999999996
5694,22398645010497.000000000000000,47.626095999999997,-120.447063999999997
5695,22398646010497.000000000000000,47.897112000000000,-120.872918999999996
5696,22398647010497.000000000000000,47.924669000000002,-120.698442000000000
5697,22398648010497.000000000000000,47.601754999999997,-120.880914000000004
5698,22398650010497.000000000000000,47.864835999999997,-120.481547000000006
5699,22398651010497.000000000000000,47.654615000000000,-120.672827999999996
5700,22398652010497.000000000000000,47.827528000000001,-120.919685000000001
5701,22398653010497.000000000000000,47.937390999999998,-119.999016999999995
5702,22398654010497.000000000000000,47.328752000000001,-120.423590000000004
5703,22398655010497.000000000000000,47.774495999999999,-120.549195999999995
5704,22398657010497.000000000000000,47.868160000000003,-120.440943000000004
5705,22398658010497.000000000000000,47.640357999999999,-120.372767999999994
5706,13025974010497.000000000000000,48.635086000000001,-118.877674999999996
5707,13026273010497.000000000000000,48.727623000000001,-120.356717000000003
5708,13026585010497.000000000000000,48.663989000000001,-119.062233000000006
5709,13026974010497.000000000000000,48.771644999999999,-120.130638000000005
5710,13027182010497.000000000000000,48.719065000000001,-119.979798000000002
5711,13027544010497.000000000000000,48.766804000000000,-119.806330000000003
5712,13027896010497.000000000000000,48.836945999999998,-120.720590999999999
5713,13028303010497.000000000000000,48.795068999999998,-119.234536000000006
5714,13028606010497.000000000000000,48.868533999999997,-120.349897999999996
5715,13028844010497.000000000000000,48.838666000000003,-119.073892999999998
5716,13029231010497.000000000000000,48.898983999999999,-120.555316000000005
5717,22399201010497.000000000000000,48.203485000000001,-120.241853000000006
